 , , , , 
Mon Feb 12 21:06:24 +0000 2018,963157362038145025,2319167748,❄ PERSIST/RESIST ❄ 🌊🌊🌊,"RT @SusResister: I miss @BarackObama &amp; @MichelleObama

Retweet if you do too. https://t.co/eapeTKbumR"
Mon Feb 12 21:06:24 +0000 2018,963157362084163584,20353156,Jose Huizar,RT @Richelle_Huizar: Congrats 2 @kehindewiley &amp; Amy Sherald on their beautiful portraits of President @BarackObama &amp; @MichelleObama.  Both…
Mon Feb 12 21:06:24 +0000 2018,963157363019735040,24614579,Michael DeNardo,"RT @SumatraSue: Whenever I think of @HillaryClinton I flash back to the 200+ girls captured by the horrendous terror grp BOKO HARUM.
As Sec…"
Mon Feb 12 21:06:24 +0000 2018,963157364152020992,798965688614301696,Here's My Nunes,@amoreimarketing @tctagc @DiogenesLamp0 @Raypatrick7734 @evan_manifesto @RedPilledinNY @Pr0litical @burkanuck… https://t.co/eYvgjsps84
Mon Feb 12 21:06:24 +0000 2018,963157364252856320,907683178575474688,Cryptard,@deborahc613 @andyharnik @BarackObama @MichelleObama The woman in the portrait is far more attractive than the real… https://t.co/usbfcJPSmo
Mon Feb 12 21:06:25 +0000 2018,963157364726738945,2825141992,Ruom Ritt,"RT @jacobinmag: ""I am proud to say that Henry Kissinger is not my friend.""

Two years ago today @BernieSanders attacked the legacy of Henry…"
Mon Feb 12 21:06:25 +0000 2018,963157366870040577,926407279204864001,Barbara Mitchell,"RT @SiddonsDan: NO DACA

▪️Don’t Blame President @realDonaldTrump 
▪️Don’t Blame The Kids
▪️Don’t Blame This Parents
▪️BLAME PRESIDENT @Bar…"
Mon Feb 12 21:06:25 +0000 2018,963157365213233153,183411039,Charity,@BarackObama Pic is as embarrassing as your presidency.   #prisonistogoodforyou #traitor. @POTUS  America first p https://t.co/2n0cocKyl0
Mon Feb 12 21:06:26 +0000 2018,963157371215327232,923555590323945474,Darlene Hendrickson,RT @enki74: #VisibleWomen @HannahTempler https://t.co/iCiPBW7IQY
Mon Feb 12 21:06:26 +0000 2018,963157371416702981,279319442,FamousPixs,"RT @BillieJeanKing: The #ObamaPortraits are simply stunning. Cheers to the artists, @kehindewiley and #AmySherald, for so brilliantly captu…"
