 , , , , 
Mon Feb 12 21:10:36 +0000 2018,963158420017811456,153537164,LoneStar,"RT @JamesHartline: @PrisonPlanet Hey, @BarackObama were you feeling your inner ""Jeremiah Wright"" when you chose racist #KehindeWiley to pai…"
Mon Feb 12 21:10:36 +0000 2018,963158420403752960,316130208,Joe Smith SDK,@MarvinKey74 @DemSoc100 @annamayzing1 @NCBerniecrat @teachers4bernie @KPfor3 @monsoon2112 @socialist_angel… https://t.co/P6AThf4gJH
Mon Feb 12 21:10:36 +0000 2018,963158421041287168,288580678,Steven Vuong,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:10:37 +0000 2018,963158424836980736,855301005013008385,John Taylor,@EnergyInDepth @NYCMayor @BernieSanders I didn't sign up for random propaganda ads
 , , , , 
Mon Feb 12 21:10:39 +0000 2018,963158431661109248,87373521,Chili Mac,"RT @WoodyRoseland: I helped @HarrisAlterman make a short film 

Its a stirring tale of forbidden love in mixed gender bathrooms featuring @…"
Mon Feb 12 21:10:39 +0000 2018,963158433917734913,46139600,Massachusetts4Trump,"RT @enki74: Does anyone expect less from @BarackObama to pick an artist like this?

#ObamaPortraits #KehindeWiley #WhiteGenocide #art 

@re…"
Mon Feb 12 21:10:41 +0000 2018,963158439005511680,487688840,Brock Jackson (I),@2040NYC @socal_american @FoxNews @BarackObama @MichelleObama And you know you are full of poop!
Mon Feb 12 21:10:41 +0000 2018,963158441744371712,844733276111732737,Mindy,RT @WhatsTrending: .@BarackObama and @MichelleObama's official portraits unveiled. 🌸 https://t.co/09kElXKoEl
Mon Feb 12 21:10:42 +0000 2018,963158443153600514,4017674240,Marc West🌐✈🚀🌞🌩🌐,RT @KrisParonto: As Long As I’m Doing the Right Thing God Will Take Care of Me #Tanto ....... comin’ for you @HillaryClinton and for all of…
Mon Feb 12 21:10:42 +0000 2018,963158444952965120,2908621273,Maria,"@KamalaHarris @BarackObama @MichelleObama @kehindewiley Oh man...those are simply awful 😔 Sorry, but they are. I’m cringing."
Mon Feb 12 21:10:43 +0000 2018,963158447033171968,927038353052114949,HILDA LOURY,RT @smithsonian: Presenting the #ObamaPortraits: President @BarackObama’s portrait by @kehindewileyart and Mrs. @MichelleObama’s portrait b…
Mon Feb 12 21:10:43 +0000 2018,963158450472599552,51636932,Ellie Cantrell,@TheRealJuIian @realDonaldTrump @CPAC @BarackObama That’s so true. I love our president he is a get it done kind of… https://t.co/21SbjaYZTm
Mon Feb 12 21:10:43 +0000 2018,963158450871111681,28792947,Ken Perlstein,@DemSoc100 @MarvinKey74 @teachers4bernie @NCBerniecrat @monsoon2112 @socialist_angel @joshfoxfilm @BernieSanders… https://t.co/4dxWawggDv
Mon Feb 12 21:10:44 +0000 2018,963158452188205057,2842889948,Kate Bingham,"RT @Hilary_Weaver: “How ‘bout that? Pretty sharp,” @BarackObama said about his official Portrait Gallery photo. #myNPG https://t.co/oPv5dbl…"
Mon Feb 12 21:10:45 +0000 2018,963158457145729025,258585367,ਹੱਨੀਤਾ ਕੌਰ,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:10:45 +0000 2018,963158458987175936,3087104091,Keith 🔴⚽,@leahmcelrath @BarackObama Are you implying that Obama is on a plantation? because that is racist. @TwitterSupport
Mon Feb 12 21:10:46 +0000 2018,963158460962570240,909909238847348736,mind bender 1,RT @DRAINTHESEWERDC: @fullername_ @hrkbenowen @Comey @HillaryClinton @NancyPelosi @JeffFlake @SenBobCorker @SenJohnMcCain @chuckschumer @Se…
Mon Feb 12 21:10:46 +0000 2018,963158462011265024,849709854726008832,Pepe Jackson,RT @4_7_1_6: @almostjingo @Cara_TXZEAL @SheepishWolf1 @Based_Basterd @littlecarrotq @STOP_THE_MCP @RoystonPotter @ShadowOp1 @thejointstaff…
Mon Feb 12 21:10:47 +0000 2018,963158463651213312,878355709,NoChaser Roni,"I interpreted it as having an organic message. Obama's message and presidency was definitely an organic, living thi… https://t.co/wwjmfNti3n"
Mon Feb 12 21:10:47 +0000 2018,963158465396068353,921994520,Deplorable Freedom,Only an a**hole thinks there are places in this world where some people don't belong based only on their race.… https://t.co/bXoEU7v49E
Mon Feb 12 21:10:48 +0000 2018,963158471687462913,14642026,#ArrestTrump,RT @cspan: .@BarackObama's portrait at the National Portrait Gallery https://t.co/gciv4D5C2k
Mon Feb 12 21:10:49 +0000 2018,963158472849174528,123497720,EX Corvette Beth,RT @NPG: “Look at that. Pretty sharp.” -President @BarackObama https://t.co/jV4cd4gJau
Mon Feb 12 21:10:51 +0000 2018,963158482286534656,1890332634,Ruth Ennis,"RT @justanavywife: While I can NOT stand the presidency, policies, and administration of @BarackObama #IranNukeDeal #LockThemAllUp; AND He…"
Mon Feb 12 21:10:51 +0000 2018,963158483020361729,936473182990516225,Lex  🏞🗻🏕,"RT @Euskal_Pride: @KamalaHarris @BarackObama @MichelleObama @kehindewiley You've gotta be fucking kidding me.. 

Here is some more 'art' fr…"
Mon Feb 12 21:10:51 +0000 2018,963158483360190466,1949521,john hanson,"@conservnum1 @HenryRearden7 @CNN @BarackObama The guy in Minneapolis,  the kid in Ohio, Eric garner in NYC.  Why ca… https://t.co/Nbpe9E5dXx"
Mon Feb 12 21:10:53 +0000 2018,963158490020700160,750333997826256896,Deborah Chapman,RT @SusResister: I will post this EVERYDAY till Trump is gone - He is NOT my President and i will give him the same respect he gave @Barack…
Mon Feb 12 21:10:53 +0000 2018,963158489777491974,17020824,non stop reSister,"Oh how I miss the grace, dignity, and integrity of @MichelleObama and @BarackObama https://t.co/FSJBytqHvK"
Mon Feb 12 21:10:53 +0000 2018,963158491522269184,34450847,Naeema Nidree,RT @angela_rye: My President @barackobama and my #FirstLady @michelleobama immortalized on canvas by artists @kehindewileyart and #AmyShera…
 , , , , 
Mon Feb 12 21:10:53 +0000 2018,963158491597811713,24502026,Chan-chan,"@HillaryClinton I see right through you, Hillary, you big phoney. You are nothing but a Walton and Koch brothers DL… https://t.co/lXLwoq25pl"
Mon Feb 12 21:10:54 +0000 2018,963158493527248902,4071088492,PRAY 4 IRANIANS 😁⛪🇺🇸,@thebestcloser #CloserNation https://t.co/N5rGIs7nMp
Mon Feb 12 21:10:54 +0000 2018,963158494642950145,14642026,#ArrestTrump,RT @NPG: “Look at that. Pretty sharp.” -President @BarackObama https://t.co/jV4cd4gJau
Mon Feb 12 21:10:54 +0000 2018,963158493204279296,42032944,Stephen Norfleet💻,"I love both of these men, but who wore it better? @dennisrodman or @BarackObama? #ObamaPortraits #Officialportraits https://t.co/Ri1gxpaocf"
Mon Feb 12 21:10:54 +0000 2018,963158496438116352,868952536128135168,Donoven T. Milton,Just joined the Student Government here at Gulf Coast. Trying to see if this is how @BarackObama  felt bac in 08’ 😂… https://t.co/juxSaYfC2A
Mon Feb 12 21:10:55 +0000 2018,963158499143364608,24013712,Tricia,RT @cspan: .@BarackObama's portrait at the National Portrait Gallery https://t.co/gciv4D5C2k
Mon Feb 12 21:10:55 +0000 2018,963158499504066569,28792947,Ken Perlstein,@DemSoc100 @MarvinKey74 @teachers4bernie @NCBerniecrat @monsoon2112 @socialist_angel @joshfoxfilm @BernieSanders… https://t.co/ZfT9y1fFfy
Mon Feb 12 21:10:56 +0000 2018,963158501987094529,711996407,DJ,"RT @REALtrumpbureau: GET OUT THE #PITCHFORKS AMERICA 
IT'S TIME TO #JAILHILLARY

WE ARE #OUTOFPATIENCE 
#ENFORCE THE #RULEOFLAW 

@newtging…"
Mon Feb 12 21:10:56 +0000 2018,963158502222041088,25532944,Tenish Lewis,RT @angela_rye: My President @barackobama and my #FirstLady @michelleobama immortalized on canvas by artists @kehindewileyart and #AmyShera…
Mon Feb 12 21:10:56 +0000 2018,963158503052496896,28674574,44th POTUS PBO,RT @angela_rye: My President @barackobama and my #FirstLady @michelleobama immortalized on canvas by artists @kehindewileyart and #AmyShera…
Mon Feb 12 21:10:56 +0000 2018,963158503656321024,20925854,Carol Dahlberg,"RT @ValerieJarrett: “We miss you guys”, @BarackObama.  “We miss you more”, the audience. https://t.co/3q11gCWNWD"
Mon Feb 12 21:10:57 +0000 2018,963158508274405376,433112813,Anne Bradley,RT @TheRealJuIian: @realDonaldTrump @CPAC @realDonaldTrump Did in one year what @BarackObama couldn’t do in eight years. Destroy #ISIS
Mon Feb 12 21:10:59 +0000 2018,963158517212475392,4893292502,Mark,@FoxNews @BarackObama @MichelleObama 👎
Mon Feb 12 21:10:59 +0000 2018,963158516209827840,54307941,Phyllis Ritter,@FoxNews @BarackObama @MichelleObama  https://t.co/YEk2j8wbsh
Mon Feb 12 21:11:00 +0000 2018,963158519435362305,24013712,Tricia,RT @NPG: “Look at that. Pretty sharp.” -President @BarackObama https://t.co/jV4cd4gJau
Mon Feb 12 21:11:00 +0000 2018,963158520899231744,940741696572272640,Joel Beech,RT @JacksonLeeTX18: Congratulations to @BarackObama and @MichelleObama on their portraits! The Obamas were a  couple who lead this country…
Mon Feb 12 21:11:01 +0000 2018,963158523457744897,69943118,BeverleyJBM 🌊,"RT @Stonekettle: I don't generally go around telling women what to do, but @HillaryClinton REALLY needs to consider getting a restraining o…"
Mon Feb 12 21:11:03 +0000 2018,963158533708681217,24237696,Just E,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:11:04 +0000 2018,963158536187514881,320461594,debbietexaslg,"RT @JamesHartline: @PrisonPlanet Hey, @BarackObama were you feeling your inner ""Jeremiah Wright"" when you chose racist #KehindeWiley to pai…"
Mon Feb 12 21:11:04 +0000 2018,963158539052245000,786903933843152896,We The People,"@socialjustice @MarkDice @HillaryClinton @barakob91425097 @SocialPowerOne1 Is this what ""Tolerance"" means? If so go… https://t.co/vFrfMA9Oyc"
Mon Feb 12 21:11:06 +0000 2018,963158545649754112,3143260474,Netflix España,Un repaso de la temporada que están viviendo. 'First Team: Juventus' llega el 16 de febrero. https://t.co/rAxiK8IWMp
Mon Feb 12 21:11:06 +0000 2018,963158546568417280,543043035,Londen Wheeler,RT @jnthnwll: “Kehinde’s art takes ordinary people and elevates them...” - @BarackObama https://t.co/PqZBiowbRk
Mon Feb 12 21:11:05 +0000 2018,963158541845479424,4349264053,Samurai Cat,@FoxNews @BarackObama @MichelleObama https://t.co/npWiFUMLKp
Mon Feb 12 21:11:09 +0000 2018,963158556223696896,940606760481681408,TIMELINE,"RT @SiddonsDan: NO DACA

▪️Don’t Blame President @realDonaldTrump 
▪️Don’t Blame The Kids
▪️Don’t Blame This Parents
▪️BLAME PRESIDENT @Bar…"
Mon Feb 12 21:11:09 +0000 2018,963158559860064263,839183449009315840,Raffaella77,RT @andyharnik: Former President @BarackObama looks at the official portrait of former first lady @MichelleObama at the Smithsonian's Natio…
Mon Feb 12 21:11:10 +0000 2018,963158563546910724,963114279355416576,Fidelix Andre,"RT @MichelleObama: To our nation’s young people, I see how hard so many of you work to #ReachHigher, and I want you to know that you inspir…"
Mon Feb 12 21:11:10 +0000 2018,963158563639250944,820992171163664384,Patty,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:11:14 +0000 2018,963158578193301504,713774847835262976,Trent Fuller,@bfraser747 @HillaryClinton @DNC @realDonaldTrump @CIA @FBI @AppSame So Hillary blew through 12.5 mil in one swipe.… https://t.co/z7EbmOgmzA
Mon Feb 12 21:11:14 +0000 2018,963158578390544385,912329867827478529,Best Home Guide,RT @dalatindiva: So much better than that strange #gardening #ObamaPortraits https://t.co/GsV4f2lPRC
Mon Feb 12 21:11:14 +0000 2018,963158580131069952,143329883,Shali,Truly amazing! https://t.co/oAp6cLKSIi
Mon Feb 12 21:11:14 +0000 2018,963158580605145088,786691979975458816,Proud American,He made the promise he couldn’t keep! https://t.co/mv9WOIURC5
Mon Feb 12 21:11:15 +0000 2018,963158584207945728,19817448,TK,"RT @parvezahmed: @mkraju So @ChuckGrassley and @LindseyGrahamSC are upset that @BarackObama wanted to do things ""by the book"" but are happy…"
Mon Feb 12 21:11:17 +0000 2018,963158590088531968,849991615620014080,4God†andCountry,"RT @The2ndA: #theobamas #ObamaPortraits #obamaportrait 
#PortraitUnveiling 
@BarackObama 
@MichelleObama 

#MondayMotivation 
#DarwinDay
#S…"
Mon Feb 12 21:11:17 +0000 2018,963158593510957056,839099917121511425,Bluestar,"RT @SiddonsDan: NO DACA

▪️Don’t Blame President @realDonaldTrump 
▪️Don’t Blame The Kids
▪️Don’t Blame This Parents
▪️BLAME PRESIDENT @Bar…"
Mon Feb 12 21:11:19 +0000 2018,963158598128996353,754762702665515008,Max Headroom,RT @staggerlee420: @LeonWhi63670221 @HaroldLang16 @TheSandMan1112 @theRealSam813 @campion_rose @Disciple_1776 @IanDwelly1 @johnwurst54 @Wes…
Mon Feb 12 21:11:19 +0000 2018,963158598057627648,824010671582887936,Saber 6 (PK),"RT @MICHELL59952525: 🇺🇸#WeThePeople Congratulate
Both Artists Specially The One
Who Captured The Essence Of 
 #Obama But Forgot To Add :
HA…"
Mon Feb 12 21:11:19 +0000 2018,963158601681522688,179688161,Wile E Coyote,RT @mmasonesq: @FoxNews @BarackObama @MichelleObama At least the quality of their portraits matches their performance while serving as Pres…
